target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,Corporate,117993,0,1,1,0.7321012545,28.807785014,4.9283329591,0,0,6.6516206303,1160
0,2NDFL,elementary,,183527,0,0,1,0.5074148746,38.109154877,5.8571000823,0,0,0.3064151508,1161
0,OTHER,beginner,,52000,0,0,0,2.7926523297,36.519739501,3.7131147541,0,1,6.2238490905,1165
0,OTHER,elementary,Corporate,131876,0,1,0,,34.997260274,6.7726027397,0,0,11.556164384,1170
0,2NDFL,advanced,,17524,0,0,1,2.0503360215,29.835616438,1.8876712329,0,0,2.0876712329,1171
0,OTHER,elementary,Corporate,127435,0,1,0,1.4134408602,43.373486039,0.9625271353,0,0,9.2091024777,1177
0,OTHER,advanced,,100000,0,0,1,0.4722670251,35.830601093,5.749524665,0,0,10.338565761,1190
0,2NDFL,elementary,Corporate,251605,0,0,0,14.049596774,32.680657235,1.6313421663,0,0,8.5409836066,1197
0,OTHER,elementary,,69600,0,0,0,0.9250224014,50.62264391,2.9322329516,0,0,5.5596302118,1199
0,OTHER,advanced,Corporate,41546,0,1,0,37.207728495,45.750684932,4.9789879482,0,0,0.6866382214,1201
0,OTHER,elementary,Corporate,86398,0,1,,,28.817643536,7.8524590164,,,8.6833969609,1203
0,OTHER,elementary,,140000,0,0,,,33.761643836,3.8109589041,,,13.165004866,1204
0,OTHER,elementary,Corporate,44947,0,1,1,0.5654569892,33.365768396,1.9986451082,0,0,8.886316341,1205
0,2NDFL,elementary,,,0,1,0,16.14249552,25.142465753,6.5589041096,0,0,2.1397260274,1210
0,OTHER,advanced,,45000,0,0,1,0.4331541219,41.69144397,2.957197395,0,0,8.8832247923,1211
0,OTHER,elementary,Corporate,211210,0,1,1,0.3753136201,34.919013399,0.7875065499,1,1,10.592986002,1220
0,OTHER,advanced,Corporate,16114,0,1,1,0.5959453405,48.115068493,9.2794520548,0,0,2.9424657534,1234
0,OTHER,elementary,Corporate,38504,0,1,1,0.5379704301,28.582214238,1.6041320458,1,1,8.0136612022,1238
0,OTHER,elementary,Corporate,142112,0,1,,,32.257534247,0.7171195449,,,9.9287671233,1247
0,OTHER,advanced,Corporate,33470,0,1,0,0.92484319,40.784287746,1.0692192529,0,0,9.9459315817,1256
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1263
0,OTHER,elementary,Corporate,85068,0,1,0,0.3753808244,30.665753425,1.8,0,0,10,1267
0,OTHER,beginner,Corporate,33398,0,1,0,1354.337052,29.145579759,0.7786885246,0,0,7.0990044165,1278
0,OTHER,elementary,Corporate,224585,0,1,,,35.652054795,5.9479452055,,,10.501369863,1285
0,2NDFL,elementary,,34209,0,0,0,18.863239247,39.419178082,0.9433789954,1,3,2.6904109589,1288
0,OTHER,elementary,,42000,0,0,1,0.5381048387,32.419178082,0.5833295905,1,1,11.630136986,1295
0,OTHER,elementary,Corporate,64342,0,1,,,52.019178082,1.1636574594,,,6.9945205479,1300
0,2NDFL,elementary,,76998,0,0,1,0.4750448029,43.871584699,9.5791226888,0,0,13.214739127,1306
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1310
0,OTHER,elementary,Corporate,47836,0,1,0,2.9290994624,25.27406243,0.5519125683,0,0,5.1507747586,1314
0,2NDFL,advanced,,35148,0,0,0,29.20703405,50.389041096,25.717808219,,,5.2307807471,1320
0,OTHER,advanced,Corporate,57606,0,1,1,0.3141129032,25.38769369,2.4397484842,0,0,5.2726251965,1323
0,OTHER,advanced,,40000,0,0,1,0.8897177419,40.525593233,7.4098360656,0,0,9.4625795344,1327
0,OTHER,elementary,,43000,0,0,1,1.4709677419,44.415300546,8.2240437158,0,0,10.660520997,1329
0,2NDFL,advanced,,20553,0,0,1,0.9230062724,42.776225765,1.3049928887,0,0,2.8748559024,1345
0,2NDFL,elementary,,88678,0,0,0,1.3481630824,30.158260349,1.4404521297,1,1,9.5993562392,1347
0,OTHER,elementary,Corporate,119848,0,1,0,0.7006944444,27.274855902,1.5159517928,0,0,6.2830750805,1364
0,OTHER,elementary,,58986,0,0,0,45.466801075,48.733003967,0.3586870275,1,1,3.6739726027,1366
0,2NDFL,elementary,,24251,0,0,,,48.790605584,1.301534546,,,3.7479452055,1367
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1379
0,OTHER,high,,60000,0,0,0,17.922423835,25.8,0.5117748334,2,2,5.4575342466,1380
0,OTHER,elementary,,120000,0,0,0,0.4025761649,33.900359308,6.5113182124,0,0,9.7852908152,1382
0,OTHER,advanced,Corporate,81060,0,1,,,29.214185194,8.8589939367,,,5.9287671233,1384
0,OTHER,advanced,Corporate,58264,0,1,0,5.7278225806,25.704191931,2.2220001497,0,0,5.4411782319,1385
0,OTHER,elementary,Corporate,30669,0,1,0,4.1200268817,26.032876712,0.5356763231,1,1,5.9917808219,1390
0,OTHER,elementary,,28000,0,0,1,0.9527553763,54.682191781,15.695890411,0,0,9.4219178082,1397
0,OTHER,elementary,,28000,0,0,1,0.9527553763,54.682191781,15.695890411,0,0,9.4219178082,1398
0,OTHER,elementary,,60000,0,0,3,0.8243503584,30.336986301,0.1890410959,0,0,9.0661576465,1400
0,OTHER,advanced,Corporate,28767,0,1,1,0.272625448,36.369698331,0.5281682761,0,0,11.093150685,1405
0,OTHER,elementary,,90000,0,0,0,0.3739023297,26.676068568,0.3199041844,0,0,6.6651096639,1410
0,OTHER,elementary,Corporate,20000,0,1,0,,28.580178157,0.4020959653,0,0,2.6240137735,1411
0,2NDFL,elementary,,159085,0,0,1,0.275515233,26.940609327,0.4754098361,3,3,6.8638969983,1412
0,OTHER,elementary,Corporate,107818,0,1,0,0.8635528674,54.099356239,12.734972678,0,0,8.9294932255,1415
0,OTHER,elementary,Corporate,57615,0,1,2,0.5416890681,32.480874317,0.3196721311,0,0,11.417164458,1416
0,2NDFL,elementary,,104400,0,0,,,51.99726776,3.4508196721,,,6.9168051501,1421
0,2NDFL,high,,65032,0,0,0,,29.628969234,9.6782843027,1,1,6.1467774534,1422
0,OTHER,advanced,,12000,0,0,0,1.2156362007,50.280657235,22.064218879,0,0,5.1710681937,1424
0,2NDFL,advanced,,24415,0,0,,,44.678666068,4.3999775432,,,4.6212890186,1425
0,OTHER,advanced,Corporate,44547,0,0,,,40.410958904,6.1589041096,,,10.375342466,1426
0,OTHER,elementary,Corporate,78039,0,1,0,0.5724462366,25.833438132,0.5628415301,0,0,5.8060408713,1427
0,OTHER,advanced,,16500,0,0,1,0.8619623656,32.076502732,0.131147541,0,0,9.8121640841,1428
0,2NDFL,elementary,,,0,1,,,27.2551688,0.325136612,,,7.0031140055,1431
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1436
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1437
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1439
0,2NDFL,elementary,,28402,0,0,,,27.783561644,3.1178082192,,,7.6876712329,1442
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1446
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1449
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1460
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1461
0,2NDFL,elementary,,133805,0,0,0,,27.773224044,1.2981959728,0,0,7.2650273224,1464
0,OTHER,elementary,,40000,0,0,0,0.8972446237,39.040294932,1.1909798638,0,0,6.8074182199,1468
0,OTHER,elementary,Corporate,74006,0,1,0,24.435954301,31.025540834,0.5027322404,0,0,10.754307957,1478
0,OTHER,advanced,Corporate,26013,0,1,0,,31.094183696,0.5,0,0,8.858567258,1481
0,OTHER,elementary,,150000,0,0,0,3.1847222222,32.950250767,3.1310726851,3,3,10.635182274,1495
0,OTHER,advanced,,70000,0,0,,,51.323287671,13.761643836,,,6.1890410959,1497
0,OTHER,advanced,Corporate,90000,0,0,,,48.599520922,0.8426903211,,,3.4904109589,1498
0,2NDFL,elementary,,107355,0,0,,,39.947945205,1.2849988772,,,9.7287671233,1501
0,2NDFL,elementary,,140071,0,0,0,,36.811520323,7.7649449809,2,2,11.603301145,1502
0,OTHER,high,,40000,0,0,2,0.8281362007,44.913930683,6.8328767123,1,1,10.389041096,1503
0,OTHER,advanced,Corporate,14281,0,1,1,0.6623655914,27.516101505,4.9763754772,0,0,7.4229508197,1505
0,OTHER,advanced,,40000,0,0,0,26.114202509,25.64147017,2.1976345535,0,0,5.3565386631,1509
0,2NDFL,elementary,,93335,0,0,0,0.7595654122,38.148319485,1.1072235946,0,0,1.7565386631,1510
0,OTHER,advanced,,70000,0,0,,,42.019447563,3.9561643836,,,10.438356164,1513
0,2NDFL,elementary,,33513,0,0,,,25.958095666,1.5471367617,,,5.6402874467,1514
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1516
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1518
0,OTHER,elementary,Corporate,48209,0,1,1,0.2808467742,29.091638596,2.1260273973,2,2,8.104109589,1519
0,OTHER,advanced,Corporate,46648,0,1,2,0.4333333333,25.545205479,0.5149337525,1,1,4.5477206378,1526
0,2NDFL,elementary,,20010,0,0,,,37.390777753,5.1195448761,,,9.1907777528,1528
0,OTHER,elementary,,107596,0,0,2,-0.141509857,48.216438356,5.3652743469,1,1,3.1616438356,1530
0,OTHER,elementary,Corporate,124479,0,1,0,2.9532258065,26.756164384,3.6657534247,1,1,3.6383561644,1531
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1534
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1535
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1536
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1537
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1541
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1543
0,OTHER,elementary,,48059,0,0,1,-1.139829749,53.083853582,0.3863013699,1,1,8.0602739726,1547
0,OTHER,elementary,Corporate,522105,0,1,0,17.569780466,36.634463657,10.717808219,1,1,11.57260274,1549
0,OTHER,elementary,Corporate,48583,0,1,1,1.1855958781,25.559151134,3.3125757916,0,0,5.4605209971,1552
0,OTHER,elementary,,27000,0,0,0,21.791129032,32.342293585,7.2794520548,,,9.7232876712,1557
0,OTHER,elementary,,70000,0,0,2,0.3406810036,27.969863014,0.5198892133,0,0,7.8630136986,1559
0,OTHER,elementary,Corporate,59160,0,1,0,15,42.4,1.2499962572,1,1,10.868493151,1561
0,2NDFL,elementary,,,0,1,,,28.112328767,5.0119994012,,,7.9753424658,1563
0,2NDFL,advanced,,33253,0,0,,,47.980821918,0.3917808219,,,2.904109589,1567
0,OTHER,advanced,Corporate,18496,0,1,1,1.0468637993,32.2,6.0575342466,1,1,10.695890411,1572
0,OTHER,elementary,,30000,0,0,0,34.993637993,26.857534247,0.2190133992,,,1.1151882626,1580
0,2NDFL,advanced,,38085,0,0,0,37.762880824,37.044718916,16.677595628,0,0,8.7926641216,1586
0,2NDFL,elementary,,14712,0,0,1,-0.592069892,30.380821918,10.819178082,1,1,7.1671232877,1592
0,2NDFL,elementary,,74267,0,0,0,4.7678315412,30.539726027,1.9616438356,1,1,10.367123288,1602
0,OTHER,advanced,Corporate,8486,0,1,0,,28.330698406,0.9361778576,0,0,0.2295081967,1603
0,2NDFL,elementary,,102558,0,0,1,0.892047491,31.276712329,3.7315068493,3,3,8.4537165956,1616
0,OTHER,advanced,Corporate,17363,0,1,0,1.9903001792,36.763140954,18.553424658,0,0,8.8915562542,1618
0,OTHER,elementary,Corporate,78876,0,1,0,,29.509589041,1.0167078374,,,9.0467624822,1622
0,OTHER,elementary,Corporate,29657,0,1,0,8.9227150538,32.032786885,1.577273748,0,0,9.0841230631,1623
0,2NDFL,advanced,,13267,0,0,0,,25.182214238,2.9575567033,0,0,4.5137210869,1632
0,OTHER,elementary,Corporate,42131,0,1,,,45.841821993,9.1623699379,,,0.6912568306,1634
0,2NDFL,elementary,,117610,0,0,0,5.4373655914,41.225930085,1.4417770791,3,3,5.0128153305,1640
0,OTHER,elementary,Corporate,80420,0,1,0,11.893324373,25.9267535,0.2158469945,0,0,5.8966165132,1651
0,OTHER,advanced,Corporate,44518,0,1,,,43.907103825,12.795081967,,,8.606557377,1652
0,2NDFL,advanced,,20749,0,0,0,,28.615629912,2.5471367617,0,0,2.7937121042,1653
0,2NDFL,elementary,,12366,0,0,0,1.1115815412,38.775342466,2.0301369863,1,2,11.8,1657
0,OTHER,elementary,Corporate,40847,0,1,1,0.9545922939,29.030698406,1.9622052549,0,0,7.4580956658,1662
0,OTHER,advanced,Corporate,59380,0,1,0,10.822535842,48.87285725,2.4657534247,1,1,3.8191780822,1663
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1666
0,OTHER,elementary,Corporate,22655,0,1,0,28.701075269,32.396174863,1.8447189161,0,0,9.2556778202,1673
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1676
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1678
0,OTHER,elementary,,150000,0,0,1,2.9612679211,34.646822367,4.7404371585,0,0,9.8988771615,1680
0,OTHER,advanced,,40000,0,0,1,0.9929435484,52.517164458,15.486338798,1,1,7.0294932255,1682
0,2NDFL,elementary,,50534,0,0,1,0.9289202509,28.875177783,6.6724380567,0,0,8.6203832622,1683
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1696
0,OTHER,elementary,Corporate,56847,0,1,0,0.2497535842,29.605479452,1.9671232877,0,0,8.4158844225,1699
0,OTHER,elementary,,170000,0,0,1,0.6390681004,31.142465753,0.3803652968,0,0,11.093150685,1707
0,OTHER,elementary,,125000,0,0,2,0.5034498208,34.284931507,0.202739726,0,1,10.934246575,1710
0,OTHER,elementary,,24000,0,0,0,0.9282482079,26.769863014,1.7178082192,1,1,6.4356164384,1713
0,2NDFL,elementary,,81173,0,0,0,30.412298387,33.270431919,3.1608428775,0,0,6.4950894528,1715
0,OTHER,elementary,,60000,0,0,1,-0.754883513,30.123287671,5.9726027397,1,1,2.1260273973,1720
0,OTHER,advanced,Corporate,54730,0,1,0,11.174977599,38.805479452,4.9511340669,0,0,11.632876712,1728
0,OTHER,advanced,Corporate,38345,0,1,1,0.6968637993,36.450819672,2.3602889438,0,0,2.4561793547,1735
0,2NDFL,high,Corporate,28957,0,1,,,25.373987574,0.2786885246,,,5.3000149712,1739
0,OTHER,elementary,,100000,0,0,0,2.6384632616,47.836065574,5.6500411707,0,0,2.7979863762,1742
0,OTHER,elementary,,100000,0,0,0,2.6384632616,47.836065574,5.6500411707,0,0,2.7979863762,1743
0,2NDFL,elementary,,102850,0,0,0,35.701993728,39.573770492,1.1666891234,1,1,11.989071038,1745
0,OTHER,elementary,,50000,0,0,0,0.7026657706,25.558469945,1.6461411782,0,0,5.5529904933,1749
0,2NDFL,advanced,,32899,0,0,0,0.5379256272,27.581383337,4.2759562842,0,1,4.0655737705,1750
0,2NDFL,elementary,,31311,0,0,0,,27.773224044,0.5966165132,,,6.1062055543,1752
0,2NDFL,elementary,,22381,0,0,,,42.739726027,21.551770342,,,8.498630137,1768
0,OTHER,elementary,Corporate,106071,0,1,,,48.764383562,2.7342465753,,,3.6904109589,1772
0,OTHER,elementary,Corporate,103619,0,1,0,0.6340725806,40.74045213,15.063739801,1,1,9.0637398009,1776
0,2NDFL,advanced,,32330,0,0,1,0.4109767025,46.964383562,11.4,0,0,1.9506849315,1777
0,OTHER,elementary,Corporate,106000,0,1,3,0.2196460573,39.628415301,1.919746987,1,1,9.8046784939,1779
0,OTHER,high,Corporate,23361,0,1,1,1.3738799283,27.584699454,0.7332435063,0,0,5.9387229583,1784
0,OTHER,beginner,,120000,0,0,,,27.737704918,1.3661202186,,,6.7935174789,1788
0,OTHER,elementary,Corporate,59590,0,0,,,27.257534247,1.4102702298,,,7.1671232877,1789
0,OTHER,elementary,Corporate,46910,0,1,0,24.152329749,34.885814806,1.5570476832,0,0,10.225540834,1793
0,OTHER,elementary,,50000,0,0,1,1,46.923287671,3.3616438356,0,1,1.9150684932,1797
0,2NDFL,beginner,VIP,191109,0,0,2,0.4736111111,46.021678269,7.2896174863,0,0,0.9011303241,1800
0,2NDFL,elementary,Corporate,9251,0,1,0,,30.492147616,0.281420765,1,1,6.7031065199,1802
0,OTHER,elementary,Corporate,77022,0,1,,,28.019178082,4.9711056217,,,7.9178082192,1807
0,2NDFL,high,,32724,0,0,,,51.93442623,19.058252863,,,5.9020884797,1823
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1828
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1829
0,OTHER,beginner,,60000,0,0,1,0.4073700717,25.148671308,3.0692192529,0,0,5.0336028146,1838
0,OTHER,advanced,,40000,0,0,0,10.085909498,35.302253163,3.9590163934,0,0,6.5104723407,1845
0,OTHER,elementary,Corporate,60000,0,0,0,0.4726478495,30.334246575,0.7794445692,0,0,0.1917808219,1847
0,OTHER,advanced,Corporate,33305,0,1,0,26.181944444,33.925383636,1.0651096639,0,0,10.350041171,1848
0,2NDFL,elementary,,27403,0,0,0,,25.274855902,0.9515682312,,,0.9789654914,1849
0,OTHER,advanced,Corporate,27428,0,1,1,0.6696236559,29.420061382,2.5159517928,1,1,9.337869601,1854
0,2NDFL,advanced,,29827,0,0,,,32.040983607,7.8005464481,,,10.226394191,1857
0,2NDFL,elementary,,21827,0,0,0,0.7602598566,28.637884572,1.1187588891,1,1,3.7753424658,1861
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1862
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1863
0,2NDFL,elementary,,48974,0,0,0,39.921258961,25.212530878,0.9303390972,0,0,5.1385582753,1871
0,OTHER,elementary,,75000,0,0,0,1.3793458781,28.718579235,0.0846994536,0,0,8.1475409836,1872
0,OTHER,advanced,Corporate,48205,0,1,,,26.531506849,1.6505951044,,,3.5479452055,1874
0,OTHER,elementary,,33000,0,0,1,0.5071460573,25.441178232,2.2850138483,0,0,5.3124111086,1877
0,2NDFL,advanced,,30643,0,0,0,2.175515233,39.281420765,18.533999551,0,0,10.616191332,1881
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1883
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1884
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1890
0,OTHER,high,Corporate,20706,0,1,0,48.732683692,49.432876712,30.506849315,0,0,4.4209222247,1895
0,OTHER,elementary,,80000,0,0,1,0.6394265233,50.06131447,5.9736432368,0,0,5.0174788532,1897
0,OTHER,elementary,,24500,0,0,1,1.1489471326,28.719013399,5.894355865,1,1,3.9453551913,1903
0,2NDFL,advanced,,19173,0,0,1,0.408938172,29.643191856,0.3473014447,0,0,4.6514110338,1904
0,OTHER,elementary,Corporate,50128,0,1,0,51.797715054,28.163934426,2.4751777828,0,0,7.9863387978,1919
0,OTHER,advanced,,19000,0,0,0,6.6952732975,49.724672505,2.584946478,0,0,4.6972752452,1920
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1925
0,2NDFL,high,,46874,0,0,0,3.0797267025,28.31420765,1.0140729096,0,0,6.3373605809,1928
0,OTHER,elementary,Corporate,99277,0,1,,,35.175342466,0.6669810615,,,11.797260274,1938
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1940
0,OTHER,elementary,Corporate,35000,0,0,,,37.12948574,0.3698630137,,,11.975342466,1947
0,OTHER,high,,40000,0,0,0,8.9237007168,27.350684932,4.3095890411,0,0,7.1698630137,1948
0,OTHER,elementary,,47000,0,0,1,1,30.837712404,2.070589116,0,0,3.0185343214,1956
0,OTHER,elementary,,120000,0,0,1,0.2842741935,27.519125683,3.9617486339,0,0,6.4786510966,1960
0,OTHER,elementary,,250000,0,0,1,0.2849238351,49.388240138,0.3772812336,0,0,4.3033086309,1966
0,OTHER,elementary,,20000,0,0,1,0.3759408602,26.249315068,3.3287671233,0,0,6.1287671233,1970
0,OTHER,elementary,,70000,0,0,1,0.2466173835,31.161000075,1.073328842,0,0,9.8130548694,1971
0,OTHER,elementary,,50000,0,0,0,0.2157930108,35.161000075,11.737704918,,,9.8870274721,1978
0,OTHER,elementary,,39157,0,0,,,26.504109589,0.8042667864,,,6.4109589041,1985
0,2NDFL,elementary,,63183,1,0,0,4.2832885305,36.717808219,1.9726027397,2,2,2.3369863014,1994
0,OTHER,elementary,Corporate,31106,0,1,1,0.4130376344,44.925383636,0.8815480201,0,0,8.8185343214,1996
0,2NDFL,beginner,,124935,0,0,,,45.390575642,1.4534171719,,,0.2,2013
0,OTHER,beginner,,24000,0,0,,,40.933812411,14.421483644,,,10.706415151,2023
0,OTHER,elementary,,80000,0,0,0,0.3474014337,30.578082192,0.4102702298,2,2,10.076712329,2024
0,OTHER,advanced,,50000,0,0,1,0.4987007168,38.661658807,2.1137136013,0,0,10.089056067,2029
0,2NDFL,elementary,,43183,0,0,1,0.246281362,27.092506924,0.2623699379,1,1,7.0514110338,2044
0,OTHER,high,Corporate,26307,0,1,0,,31.014087881,3.6962796617,,,3.2086084288,2045
0,OTHER,elementary,,60000,0,0,0,3.7023297491,28.331072685,5.2406617262,1,1,8.1338797814,2052
0,OTHER,elementary,,50000,0,0,0,4.7338261649,25.083928438,2.2811887117,0,0,4.9962572049,2054
0,2NDFL,elementary,,55799,0,0,0,19.893145161,33.600561419,0.8800134741,1,1,6.0580956658,2058
0,OTHER,elementary,,70000,0,0,0,1.7993055556,33.339082267,0.8212740475,0,0,5.9966165132,2063
0,OTHER,elementary,VIP,300000,0,0,,,36.744239838,2.895890411,,,14.419178082,2071
0,OTHER,advanced,Corporate,30885,0,1,0,2.5683467742,28.363387978,3.6393442623,1,1,2.2618459466,2072
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2081
0,OTHER,advanced,Corporate,24635,0,1,,,30.252054795,0.9380043416,,,6.1150684932,2087
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2089
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2091
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2092
0,OTHER,elementary,,85000,0,0,1,1.1213037634,37.533438132,0.2540983607,0,0,8.4868627891,2095
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2099
0,OTHER,elementary,,55000,0,0,1,0.9873879928,36.955520623,6.0212740475,1,1,12.103825137,2103
0,OTHER,elementary,Corporate,83236,0,1,4,0.9501792115,33.236245228,4.6378845722,1,1,8.9657534247,2107
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2114
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2116
0,OTHER,elementary,,45000,0,0,,,30.364772812,0.7732240437,,,10.10449884,2118
0,OTHER,elementary,,120000,0,0,0,0.2490367384,33.994520548,0.9761658807,1,1,10.194520548,2120
0,OTHER,elementary,Corporate,54484,0,0,1,0.2409946237,33.673972603,2.8465753425,1,1,10.575342466,2141
0,2NDFL,elementary,,20971,0,0,1,1.2725582437,30.884931507,2.6575342466,1,1,6.6054794521,2142
0,OTHER,elementary,VIP,100000,0,0,0,0.6300179211,48.815996706,6.0050378022,0,0,3.6639344262,2164
0,OTHER,elementary,,34500,0,0,,,46.975342466,1.9123287671,,,1.2060857849,2168
0,OTHER,elementary,Corporate,23000,0,1,,,37.458896624,2.904109589,,,3.7534246575,2169
